customerID,DeviceProtection,OnlineBackup,OnlineSecurity,InternetService,MultipleLines,PhoneService,TechSupport,StreamingMovies,StreamingTV,datetime
4521-YEEHE,No,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,2021-01-21 23:42:24.845214428
4090-KPJIP,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-04-08 04:48:19.630786708
3786-WOVKF,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2021-01-02 13:49:36.313547288
4503-BDXBD,No,Yes,No,Fiber optic,No,Yes,No,No,No,2020-04-24 16:55:41.323487646
6086-ESGRL,No,No,No,Fiber optic,No,Yes,No,Yes,No,2021-06-03 18:07:40.096563472
2592-HODOV,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-18 06:00:18.403862536
3886-CERTZ,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-07-23 13:58:11.621698376
7995-ZHHNZ,No,No,Yes,DSL,Yes,Yes,No,No,No,2020-07-17 06:27:17.943765974
3824-RHKVR,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-09-19 17:34:32.479409256
5816-SCGFC,No,Yes,No,DSL,No,Yes,No,No,No,2020-10-17 10:45:46.265265548
5989-AXPUC,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-01-20 17:21:14.978699233
4979-HPRFL,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-06-03 06:07:40.096563476
8590-OHDIW,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-08-21 23:28:30.536779324
8015-IHCGW,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-02-12 20:55:20.874751491
2332-TODQS,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-05-27 14:13:31.814825328
9278-VZKCD,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2020-01-31 14:56:40.624822493
8008-OTEZX,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-01-12 08:00:44.987219540
2773-OVBPK,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-03-15 04:50:59.130928712
5999-LCXAO,No,No,Yes,DSL,No phone service,No,No,No,No,2020-07-18 22:18:58.994603806
5206-XZZQI,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,2021-12-10 12:17:35.154785568
4803-LBYPN,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-07-15 07:07:10.445896052
5759-RCVCB,No,No,No,DSL,No phone service,No,No,No,Yes,2020-08-12 00:18:24.231752344
6372-RFVNS,No,No,No,Fiber optic,No,Yes,No,No,Yes,2020-02-07 21:20:17.722238000
2139-FQHLM,Yes,No,No,Fiber optic,No,Yes,Yes,No,Yes,2020-11-05 10:40:39.534223232
8261-GWDBQ,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-07-07 09:46:40.454416358
1093-YSWCA,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-14 19:47:27.486509512
8938-UMKPI,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-12-01 09:30:43.453564328
0991-BRRFB,No,No,Yes,DSL,No,Yes,No,No,No,2021-08-21 18:02:08.827037768
3882-IYOIJ,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-12-14 05:58:52.519170688
8749-TZYEC,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-08-17 04:52:25.015620560
1755-FZQEC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-05-09 10:41:53.149673388
3115-JPJDD,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,2021-06-30 07:54:36.909968760
5600-KTXFM,No,No,No,Fiber optic,No,Yes,No,No,No,2021-12-12 11:37:42.652655496
3871-IKPYH,No,No,No,Fiber optic,No,Yes,No,No,No,2020-11-07 10:00:47.032093156
6319-IEJWJ,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-09-29 08:48:48.259017320
9025-AOMKI,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-07-27 15:35:19.511502412
6339-TBELP,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,No,2020-04-06 02:58:43.317239420
7964-YESJC,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,2021-02-10 12:04:42.192558932
6173-GOLSU,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-12-24 22:35:20.533939216
5275-SQEIZ,No,No,No,Fiber optic,No,Yes,No,Yes,No,2021-11-30 05:39:02.402726496
7716-YTYHG,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,2021-03-04 12:14:31.116160184
9938-ZREHM,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,2021-03-25 04:01:05.435955696
7950-XWOVN,Yes,Yes,No,DSL,No phone service,No,No,No,No,2020-03-02 23:19:42.959386538
4390-KYULV,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-10-17 00:20:26.924169264
4647-MUZON,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-04-08 09:47:17.262141437
9702-AIUJO,No,No,No,DSL,No,Yes,No,No,No,2020-07-06 06:22:23.481965350
8849-PRIQJ,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-04-05 21:32:21.607497872
8851-RAGOV,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,2021-10-28 22:50:40.727066176
1304-NECVQ,Yes,No,No,Fiber optic,Yes,Yes,No,No,No,2020-10-24 04:41:59.284294232
5396-IZEPB,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-07-18 02:23:08.469184890
1729-VLAZJ,No,Yes,Yes,DSL,No phone service,No,Yes,No,No,2021-10-04 10:53:20.227208176
8285-ABVLB,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-05-26 10:49:14.842374320
0701-TJSEF,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,2021-12-19 23:00:17.381425728
5712-VBOXD,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-09-19 05:07:08.401022436
6629-LADHQ,No,No,Yes,DSL,No,Yes,No,No,No,2021-04-19 04:25:50.014200512
8945-GRKHX,No,No,No,Fiber optic,No,Yes,No,Yes,No,2021-09-27 02:00:14.314115304
1559-DTODC,No,No,No,DSL,No phone service,No,No,No,No,2020-07-29 04:57:31.746662880
4797-MIWUM,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-03-23 10:07:19.647827322
6959-UWKHF,No,No,No,DSL,No,Yes,No,No,No,2020-05-30 12:26:22.732178358
8720-RQSBJ,No,No,No,DSL,No,Yes,No,No,No,2020-12-25 23:57:32.769099688
4537-CIBHB,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-06-18 04:52:49.554103948
3815-SLMEF,No,No,Yes,DSL,No phone service,No,Yes,No,No,2020-07-21 22:33:54.649247372
5154-VEKBL,Yes,No,Yes,DSL,No phone service,No,Yes,Yes,Yes,2020-05-06 20:24:52.757739278
4324-AHJKS,Yes,No,Yes,DSL,No,Yes,No,No,No,2021-11-11 10:43:06.765123544
4355-CVPVS,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2021-10-16 11:53:02.845782448
4495-LHSSK,No,No,Yes,DSL,Yes,Yes,No,No,No,2021-05-20 12:48:52.348764552
5655-JSMZM,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-01-14 14:21:54.853734734
5915-ANOEI,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,2020-01-01 14:56:52.894064186
9861-PDSZP,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-04-12 08:00:08.179494464
4505-EXZHB,Yes,No,No,Fiber optic,No,Yes,No,No,No,2020-10-23 08:46:08.758875320
7225-CBZPL,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-03-23 22:34:43.726214143
6704-UTUKK,No,No,No,DSL,No phone service,No,No,Yes,Yes,2020-02-11 00:04:42.192558932
4587-VVTOX,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-11-28 14:14:45.430275488
2019-HDCZY,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-08-26 03:07:43.163873900
4652-NNHNY,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-06-22 05:35:09.287134336
8788-DOXSU,Yes,No,No,DSL,No,Yes,No,Yes,No,2021-11-19 05:34:07.940925872
7404-JLKQG,Yes,No,No,DSL,No,Yes,No,No,Yes,2021-08-21 05:34:44.748650952
7421-ZLUPA,No,Yes,No,DSL,No phone service,No,No,No,No,2020-03-07 17:55:48.480545299
8972-HJWNV,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,2020-10-04 23:48:08.383981824
3274-NSDWE,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-12-03 03:51:53.320079520
2632-IVXVF,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-03-05 16:06:12.166998012
3692-JHONH,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-11-22 16:14:22.936665720
8915-NNTRC,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-10-10 09:21:06.799204772
5914-GXMDA,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-01-14 21:50:21.300766827
7463-IFMQU,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-10-10 01:52:40.352172676
2920-RNCEZ,No,No,No,Fiber optic,No,Yes,No,No,No,2021-06-09 21:07:00.221527976
2541-YGPKE,No,No,Yes,DSL,No,Yes,Yes,Yes,No,2020-05-08 09:47:04.992899744
8515-OCTJS,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-11-11 13:39:59.659187728
5382-TEMLV,No,No,Yes,DSL,No,Yes,No,No,No,2021-06-16 00:06:20.346492472
3441-CGZJH,Yes,No,Yes,DSL,No phone service,No,Yes,Yes,Yes,2021-06-15 09:09:27.452428288
9592-ERDKV,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,2020-08-09 12:30:52.655495596
2860-RANUS,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,2020-08-25 17:09:47.901164440
5261-QSHQM,No,No,No,DSL,No phone service,No,No,No,No,2020-03-11 06:38:08.213575688
4778-IZARL,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,2021-08-20 22:06:18.301618856
0432-CAJZV,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-05-26 16:15:36.552115876
7008-LZVOZ,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-07-01 21:44:13.223516046
8868-WOZGU,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-04-05 14:03:55.160465776
1200-TUZHR,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,2020-01-27 18:45:54.444760011
9365-CSLBQ,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-04-06 05:28:12.132916785
1334-FJSVR,No,No,No,DSL,No phone service,No,No,No,No,2020-04-01 03:23:40.164725930
5884-FBCTL,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-03-08 01:24:14.927577393
7130-CTCUS,No,Yes,Yes,DSL,No,Yes,No,No,No,2020-07-31 06:47:08.060210168
6242-FEGFD,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,2020-12-05 23:07:51.343368360
7625-XCQRH,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-11-27 10:50:28.457824480
6194-HBGQN,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,2020-03-02 10:52:18.880999716
7634-WSWDB,No,No,Yes,DSL,No phone service,No,No,Yes,No,2020-10-02 21:58:32.070434536
6986-IXNDM,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,2020-05-03 05:13:04.209031524
1731-TVIUK,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,2020-12-03 01:22:24.504402156
2987-BJXIK,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,2020-12-14 21:23:09.491621696
9769-TSBZE,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,2020-04-29 21:29:42.107355864
0406-BPDVR,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-06-22 20:32:02.181198520
0618-XWMSS,No,No,Yes,Fiber optic,No,Yes,No,No,No,2020-08-19 19:09:25.407554672
1395-WSWXR,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-09-13 09:36:14.723090032
6023-GSSXW,No,Yes,No,DSL,No,Yes,No,Yes,No,2020-12-05 05:41:29.633626808
6752-APNJL,No,Yes,Yes,DSL,No,Yes,No,No,No,2021-01-01 15:24:16.972451008
5276-KQWHG,No,No,No,Fiber optic,No,Yes,No,No,No,2020-06-12 06:52:27.060494178
0420-HLGXF,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-12-01 16:59:09.900596420
7446-KQISO,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-07-11 08:26:55.450156204
9823-EALYC,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,2020-01-13 13:27:06.696961090
0582-AVCLN,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-06-17 08:56:59.028685032
5803-NQJZO,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,2020-12-22 13:44:41.851746660
2565-JSLRY,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-07-18 12:21:03.731894348
2607-DHDAK,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-11 03:01:35.086623116
1073-XXCZD,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2021-01-21 03:46:34.319795512
0743-HRVFF,Yes,No,No,DSL,No phone service,No,Yes,Yes,Yes,2020-12-19 11:00:17.381425732
4006-HKYHO,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,2020-05-23 23:29:07.344504402
3727-JEZTU,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-07-01 16:45:15.592161318
8143-ETQTI,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-18 06:55:43.368361260
6689-KXGBO,No,Yes,No,DSL,No,Yes,No,No,No,2020-08-14 17:04:53.439363816
9667-TKTVZ,No,No,No,DSL,Yes,Yes,Yes,No,No,2021-12-03 15:51:53.320079520
3657-COGMW,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,2020-04-09 08:12:36.603237716
8570-KLJYJ,No,No,Yes,DSL,Yes,Yes,No,No,No,2020-06-30 05:52:32.172678216
7754-IXRMC,No,No,No,DSL,No,Yes,No,No,No,2021-06-25 13:18:31.388809992
9473-CBZOP,Yes,No,Yes,DSL,Yes,Yes,No,No,No,2021-02-25 20:47:46.912808856
2969-WGHQO,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,2020-04-06 20:25:05.026980971
6615-NGGZJ,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-11-03 08:23:39.142289120
4334-HOWRP,Yes,Yes,Yes,DSL,No phone service,No,Yes,Yes,Yes,2021-01-08 06:51:01.175802328
4255-DDUOU,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-06-29 06:59:48.753195112
5863-OOKCL,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-04-25 22:49:27.111616018
1686-STUHN,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-06-03 13:08:42.465208744
1329-VHWNP,No,No,No,DSL,No phone service,No,No,No,No,2021-08-21 15:32:40.011360408
2984-MIIZL,Yes,No,No,Fiber optic,No,Yes,No,No,No,2020-03-01 14:56:28.355580801
0266-GMEAO,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-07-22 08:31:49.911956830
5590-YRFJT,No,No,No,DSL,No phone service,No,No,No,No,2020-01-17 09:37:52.877023572
5574-NXZIU,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,2021-03-23 09:39:55.569440496
0019-GFNTW,Yes,Yes,Yes,DSL,No phone service,No,Yes,No,No,2021-02-22 23:02:20.073842656
4256-ZWTZI,No,No,No,DSL,No,Yes,Yes,No,No,2021-12-06 01:09:56.080658904
8309-PPCED,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2021-03-15 22:17:20.840670264
4098-NAUKP,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,2020-11-10 12:45:11.502414084
5196-WPYOW,No,Yes,Yes,DSL,No,Yes,Yes,No,No,2020-10-19 00:07:58.500426016
4608-LCIMN,No,No,No,DSL,No,Yes,No,No,No,2020-01-10 15:41:39.857994887
1485-YDHMM,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,2020-03-16 13:41:37.813121272
4054-CUMIA,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-10-11 09:48:30.877591592
0603-TPMIB,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-10-19 12:35:22.578812836
2525-GVKQU,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-20 08:45:19.681908548
8161-QYMTT,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-10-31 06:06:38.750355012
9581-GVBXT,Yes,No,Yes,DSL,No phone service,No,No,No,No,2021-11-10 14:47:16.239704624
5862-BRIXZ,Yes,No,Yes,DSL,No phone service,No,Yes,Yes,Yes,2020-11-23 19:38:39.909116728
5404-GGUKR,No,Yes,No,DSL,No,Yes,No,No,No,2021-10-09 15:27:21.011076400
3308-JSGML,Yes,No,Yes,DSL,No phone service,No,Yes,Yes,Yes,2021-12-08 07:58:30.025560920
2126-GSEGL,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,2020-03-02 03:23:52.433967623
3677-TNKIO,No,No,No,Fiber optic,No,Yes,No,No,No,2020-09-27 17:24:31.286566316
0440-QEXBZ,No,No,No,DSL,Yes,Yes,No,No,No,2020-01-17 22:05:16.955410394
2434-EEVDB,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,2020-08-28 07:26:48.293098552
6762-QVYJO,Yes,No,Yes,DSL,No phone service,No,Yes,Yes,Yes,2020-07-17 11:26:15.575120704
6199-IWKGC,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,2020-03-03 16:46:04.669128088
2675-DHUTR,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-01-30 09:02:54.836694121
8152-VETUR,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-08-01 02:15:34.507242256
9667-EQRXU,Yes,No,No,DSL,No phone service,No,No,No,Yes,2020-12-19 03:31:50.934393636
7446-YPODE,No,Yes,Yes,DSL,Yes,Yes,No,No,No,2021-10-28 12:52:45.464356712
9522-BNTHX,Yes,Yes,No,DSL,No phone service,No,No,Yes,Yes,2020-02-22 05:08:34.285714286
4676-WLUHT,No,Yes,Yes,DSL,No phone service,No,No,Yes,No,2020-03-14 04:23:35.052541891
3329-WDIOK,No,Yes,No,DSL,No phone service,No,No,Yes,Yes,2020-06-18 12:21:16.001136040
7980-MHFLQ,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-08-28 14:55:14.740130644
2873-ZLIWT,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,No,2021-04-16 21:37:16.069298496
3415-TAILE,No,No,No,DSL,No,Yes,No,Yes,Yes,2021-11-25 11:02:56.881567736
0757-WCUUZ,Yes,No,No,DSL,Yes,Yes,No,Yes,No,2021-11-29 07:13:43.061630216
1629-DQQVB,No,No,Yes,DSL,No,Yes,No,No,No,2020-05-17 08:02:23.141153082
1915-IOFGU,No,No,No,Fiber optic,No,Yes,No,No,No,2020-10-26 04:02:06.782164156
3045-XETSH,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,2021-04-02 18:47:57.137176936
0374-AACSZ,No,No,Yes,DSL,No,Yes,No,No,No,2020-07-30 15:50:15.166145980
7239-HZZCX,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-04-01 15:51:04.243112752
4872-VXRIL,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,2020-02-18 18:55:43.368361261
9140-CZQZZ,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,2021-06-11 17:57:38.903720536
3423-HHXAO,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-08-06 11:48:32.922465208
9938-TKDGL,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,2020-11-28 11:45:16.614598124
0531-ZZJWQ,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-11-22 23:15:25.305310992
6537-QLGEX,No,No,Yes,DSL,No phone service,No,No,No,Yes,2021-04-26 23:16:51.190002840
2688-BHGOG,No,No,No,Fiber optic,No,Yes,No,Yes,No,2020-10-02 04:32:10.360692984
7683-CBDKJ,No,Yes,Yes,DSL,No,Yes,No,No,Yes,2021-03-11 01:11:46.503834136
0946-CLJTI,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-06-06 15:53:06.935529680
3160-TYXLT,No,Yes,Yes,DSL,No phone service,No,No,Yes,No,2020-03-02 08:22:50.065322351
1325-USMEC,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,2021-03-13 17:58:15.711445608
0916-QOFDP,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,2021-10-25 20:06:16.256745240
0628-CNQRM,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,2021-03-11 16:08:39.397898320
5606-AMZBO,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,2020-05-19 02:23:33.007668276
6199-IPCAO,No internet service,No internet service,No internet service,No,Yes,Yes,No internet service,No internet service,No internet service,2020-03-26 10:22:15.302470889
7665-TOALD,No,No,No,Fiber optic,No,Yes,No,No,No,2020-08-16 21:23:58.568588468
0112-QWPNC,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,2020-02-22 02:39:05.470036921
0324-BRPCJ,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,2020-03-04 00:14:31.116160182
2777-PHDEI,No,No,No,Fiber optic,No,Yes,No,No,Yes,2021-08-31 07:14:19.869355296
5640-CAXOA,No,No,No,DSL,No phone service,No,Yes,Yes,No,2020-02-07 03:53:56.012496449
2235-EZAIK,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,2021-01-11 04:36:28.014768532
3847-BAERP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-06-05 17:27:47.594433400
1196-AMORA,No,No,No,Fiber optic,Yes,Yes,No,No,No,2021-10-15 03:29:48.241976712
4282-YMKNA,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-06-03 03:38:11.280886112
1453-RZFON,No,No,Yes,DSL,No,Yes,No,No,No,2020-11-25 11:30:20.959954556
8263-OKETD,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,2020-01-09 14:46:51.701221243
0670-KDOMA,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-02-27 02:41:32.700937232
2476-YGEFM,No,No,No,Fiber optic,Yes,Yes,No,No,No,2020-05-13 09:22:08.145413234
8687-BAFGU,No,No,No,Fiber optic,No,Yes,Yes,No,No,2021-02-05 12:29:39.040045440
0641-EVBOJ,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,2020-05-30 19:54:49.179210452
0829-XXPLX,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,2020-11-06 14:04:56.506674240
9974-JFBHQ,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,2021-09-01 05:39:39.210451576
5356-RHIPP,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2020-01-28 04:43:49.707469469
6624-JDRDS,No,No,Yes,DSL,No phone service,No,No,No,No,2020-04-23 08:32:26.719681908
0608-JDVEC,No internet service,No internet service,No internet service,No,No,Yes,No internet service,No internet service,No internet service,2021-07-24 04:55:04.515762568
