customerID,Contract,tenure,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,datetime
2154-KVJFF,Month-to-month,15,Electronic check,Yes,79.75,1111.85,Yes,2020-12-26 22:22:52.110195964
5360-LJCNJ,Two year,71,Bank transfer (automatic),Yes,105.15,7555,No,2020-08-04 15:25:18.318659472
2607-FBDFF,Month-to-month,1,Credit card (automatic),No,49.0,49,No,2020-01-29 20:35:30.758307299
9647-ERGBE,Month-to-month,30,Electronic check,Yes,100.05,3046.15,Yes,2021-08-19 03:45:08.435103664
3428-XZMAZ,Month-to-month,1,Electronic check,Yes,69.35,69.35,Yes,2020-09-03 02:57:41.971030956
1100-DDVRV,Month-to-month,17,Mailed check,Yes,49.8,836.35,No,2021-01-19 11:54:53.268957680
0378-TOVMS,Month-to-month,3,Electronic check,No,85.8,272.2,Yes,2021-02-14 08:15:28.372621412
4355-HBJHH,Two year,67,Electronic check,Yes,79.7,5293.4,Yes,2021-05-17 12:33:56.694120984
6728-WYQBC,Month-to-month,1,Bank transfer (automatic),No,20.95,20.95,No,2020-07-14 06:12:22.289122408
9058-CBREO,Month-to-month,1,Mailed check,No,50.55,50.55,Yes,2020-09-03 15:25:06.049417780
9029-FEGVJ,Month-to-month,32,Mailed check,No,79.3,2570,No,2021-03-08 15:53:43.743254752
7216-KAOID,One year,41,Bank transfer (automatic),No,19.5,798.2,No,2021-03-25 09:00:03.067310424
0318-QUUOB,Month-to-month,1,Electronic check,Yes,80.55,80.55,Yes,2020-09-17 03:17:32.087475148
6145-NNPNO,Month-to-month,1,Bank transfer (automatic),No,44.15,44.15,No,2021-04-05 16:33:23.976143136
5520-FVEWJ,Month-to-month,12,Electronic check,Yes,84.5,916.9,Yes,2021-07-24 14:52:59.778472024
5339-TJFEK,Month-to-month,62,Electronic check,Yes,105.5,6487.2,No,2020-09-17 18:14:24.981539336
5572-ZDXHY,Month-to-month,22,Mailed check,Yes,84.3,1855.65,Yes,2021-12-20 18:56:07.906844640
2074-GUHPQ,Month-to-month,17,Credit card (automatic),Yes,92.7,1556.85,No,2021-07-04 19:02:15.984095424
4625-XMOYM,Two year,72,Bank transfer (automatic),Yes,26.25,1988.05,No,2021-07-29 06:59:36.483953424
5827-MWCZK,Month-to-month,56,Credit card (automatic),Yes,96.95,5432.2,No,2020-12-25 01:32:13.428003408
1385-TQOZW,Month-to-month,9,Credit card (automatic),Yes,20.45,147.55,No,2020-01-25 21:55:15.762567452
5914-XRFQB,Two year,72,Bank transfer (automatic),Yes,115.8,8424.9,No,2021-03-27 00:51:44.118148248
4329-YPDDQ,Month-to-month,20,Bank transfer (automatic),Yes,108.2,2203.7,No,2020-04-02 16:45:52.399886396
4804-NCPET,Two year,19,Mailed check,No,20.2,387.4,No,2021-02-17 13:29:21.658619708
3750-CKVKH,Month-to-month,2,Electronic check,Yes,67.75,116.65,Yes,2020-01-17 14:36:50.508378301
5944-UGLLK,One year,53,Credit card (automatic),No,54.9,3045.75,No,2021-07-03 15:37:59.011644416
8063-GBATB,Month-to-month,27,Electronic check,Yes,85.25,2287.25,Yes,2020-12-14 08:55:45.413234876
7787-BNTZM,Month-to-month,6,Bank transfer (automatic),No,20.15,130.5,No,2021-03-17 04:11:06.628798632
2252-ISRNH,One year,9,Electronic check,Yes,90.35,767.9,No,2020-10-11 00:17:59.693268956
9415-TPKRV,Month-to-month,8,Electronic check,No,55.75,446.8,No,2021-09-02 04:04:58.551547856
5322-TEUJK,Two year,71,Bank transfer (automatic),No,114.6,8100.25,No,2021-12-10 14:47:03.970462936
4547-KQRTM,Month-to-month,10,Bank transfer (automatic),Yes,80.05,830.7,Yes,2020-07-07 17:15:06.901448452
4877-EVATK,Month-to-month,1,Mailed check,No,20.0,20,Yes,2021-05-20 02:50:57.086055096
1866-DIOQZ,One year,71,Bank transfer (automatic),No,66.8,4689.15,No,2021-07-27 10:08:57.801760864
8375-KVTHK,One year,68,Electronic check,Yes,100.3,6754.35,No,2021-05-11 14:33:34.200511216
2697-NQBPF,Month-to-month,34,Electronic check,Yes,105.35,3540.65,No,2020-02-20 20:45:19.681908548
3709-OIJEA,One year,26,Electronic check,Yes,85.2,2184.6,No,2021-12-19 10:32:53.303038904
7639-SUPCW,Month-to-month,22,Credit card (automatic),Yes,48.8,1054.6,Yes,2020-06-20 11:41:23.499005964
1386-ZIKUV,Month-to-month,7,Mailed check,Yes,18.95,130.55,No,2021-06-15 21:36:51.530815104
0599-XNYDO,Month-to-month,20,Bank transfer (automatic),Yes,69.8,1540.35,No,2021-03-24 15:33:41.357568872
6377-WHAOX,Month-to-month,60,Electronic check,Yes,106.15,6411.25,No,2021-11-11 13:12:35.580800904
6855-VLGOS,Two year,72,Electronic check,No,20.55,1432.55,No,2020-01-30 14:01:52.468048849
8999-XXGNS,One year,72,Credit card (automatic),Yes,105.75,7629.85,No,2020-11-22 01:17:30.042601532
8746-OQQRW,Month-to-month,4,Mailed check,No,25.25,101.9,No,2021-02-13 07:20:40.215847768
3181-MIZBN,Month-to-month,16,Electronic check,No,19.75,313.4,No,2020-10-30 20:08:43.487645556
0471-ARVMX,One year,62,Electronic check,Yes,104.85,6312.9,No,2021-10-12 10:43:19.034365232
7766-CLTIC,Month-to-month,10,Mailed check,Yes,60.95,629.55,No,2020-07-09 01:38:21.505254188
5650-YLIBA,Month-to-month,31,Electronic check,Yes,81.15,2640.55,No,2020-03-27 23:44:27.537631354
0825-CPPQH,Two year,71,Credit card (automatic),No,19.1,1372.45,No,2020-05-30 07:27:25.100823630
9084-OAYKL,Two year,58,Mailed check,No,20.8,1212.25,No,2020-04-02 06:47:57.137176938
6122-LJADA,Two year,70,Credit card (automatic),Yes,90.15,6237.05,No,2020-09-04 03:52:30.127804600
2400-XIWIO,Two year,71,Electronic check,No,90.1,6310.9,No,2020-02-16 07:08:11.792104515
7524-VRLPL,Two year,69,Credit card (automatic),No,74.1,5031,No,2021-07-28 18:32:12.405566600
1069-XAIEM,Month-to-month,1,Electronic check,Yes,85.05,85.05,Yes,2020-09-13 12:05:43.538767396
7569-NMZYQ,Two year,72,Bank transfer (automatic),Yes,118.75,8672.45,No,2021-09-09 22:55:59.727350184
5201-USSQZ,Month-to-month,26,Credit card (automatic),No,85.9,2196.45,No,2021-03-26 19:52:46.486793520
2105-PHWON,Month-to-month,33,Credit card (automatic),Yes,95.0,3008.15,No,2021-06-13 07:19:51.138881000
1494-EJZDW,Two year,10,Mailed check,No,20.15,220.8,No,2020-04-27 12:11:39.346776484
4884-TVUQF,Two year,57,Credit card (automatic),No,101.3,5779.6,No,2021-03-17 09:10:04.260153368
8003-EWNDZ,Month-to-month,10,Electronic check,Yes,21.2,222.65,No,2021-09-09 17:57:02.095995456
1897-RCFUM,One year,39,Mailed check,Yes,24.2,914.6,No,2020-01-14 04:23:59.591025276
9256-JTBNZ,Month-to-month,11,Bank transfer (automatic),No,20.3,246.3,No,2021-01-19 19:23:19.715989776
4658-HCOHW,Month-to-month,21,Electronic check,Yes,102.8,2110.15,Yes,2021-04-11 02:06:22.391366088
2211-RMNHO,Two year,68,Bank transfer (automatic),No,85.3,5560,No,2021-06-24 22:21:38.494745808
2432-TFSMK,One year,18,Credit card (automatic),Yes,89.6,1633,No,2021-03-05 08:10:21.641579096
3440-JPSCL,Month-to-month,6,Mailed check,Yes,99.95,547.65,Yes,2021-09-26 18:31:47.867083216
4929-ROART,Month-to-month,18,Mailed check,No,56.25,969.85,No,2021-10-10 16:22:09.167850040
1834-ABKHQ,One year,52,Bank transfer (automatic),Yes,50.95,2610.65,No,2020-07-02 17:40:03.748934962
1741-WTPON,Two year,56,Mailed check,No,115.85,6567.9,No,2021-05-24 13:58:36.160181768
3932-IJWDZ,Month-to-month,45,Bank transfer (automatic),Yes,103.65,4747.85,No,2021-01-21 01:17:05.504118148
1240-HCBOH,Two year,67,Mailed check,Yes,26.1,1759.55,No,2021-08-28 04:29:55.399034360
3594-KADLU,Month-to-month,3,Mailed check,No,35.1,101.1,No,2020-04-01 10:52:06.611758023
8065-BVEPF,Month-to-month,65,Bank transfer (automatic),Yes,99.1,6496.15,No,2020-11-03 16:19:29.667708036
3796-ENZGF,Two year,63,Mailed check,No,67.25,4234.15,No,2020-11-12 22:03:14.262993468
1734-ZMNTZ,Two year,11,Mailed check,No,25.0,300.7,No,2020-09-04 16:19:54.206191424
2853-CWQFQ,Month-to-month,1,Mailed check,Yes,59.55,59.55,No,2021-04-26 10:49:27.111616016
0813-TAXXS,Two year,55,Bank transfer (automatic),Yes,77.8,4323.35,No,2021-02-17 10:59:52.842942344
2519-TWKFS,One year,25,Mailed check,Yes,55.1,1466.1,No,2020-06-09 14:05:57.852882704
2889-FPWRM,One year,72,Bank transfer (automatic),Yes,117.8,8684.8,Yes,2020-08-02 06:07:15.558080092
0626-QXNGV,Two year,72,Credit card (automatic),Yes,24.15,1776.45,No,2020-03-07 22:54:46.111900028
6723-CEGQI,Two year,65,Mailed check,No,45.25,2933.95,No,2020-05-09 23:09:17.228060210
6987-XQSJT,Month-to-month,54,Electronic check,Yes,79.5,4370.25,Yes,2020-08-29 03:22:38.818517464
4732-RRJZC,Month-to-month,7,Mailed check,No,20.25,144.35,No,2021-06-14 23:11:32.189718832
9499-XPZXM,Two year,72,Bank transfer (automatic),No,64.75,4804.75,No,2021-09-30 12:13:05.231468328
4338-EYCER,Month-to-month,21,Bank transfer (automatic),No,54.6,1125.2,No,2020-09-07 21:33:47.492189716
3007-FDPEA,Month-to-month,2,Bank transfer (automatic),Yes,20.7,39.85,No,2020-03-31 22:24:42.533371201
6350-XFYGW,Month-to-month,4,Electronic check,Yes,94.75,422.4,No,2020-01-23 10:07:44.186310707
4290-BSXUX,Month-to-month,3,Bank transfer (automatic),Yes,79.65,251.75,Yes,2021-06-02 02:15:59.045725648
8513-OLYGY,Two year,72,Credit card (automatic),No,115.8,8332.15,No,2021-09-21 01:30:23.004828168
0311-QYWSS,Month-to-month,6,Electronic check,Yes,49.45,314.6,No,2021-09-04 20:51:27.759159328
8705-DWKTI,Month-to-month,52,Credit card (automatic),Yes,83.8,4331.4,No,2021-01-14 07:20:52.485089460
8755-IWJHN,Month-to-month,69,Bank transfer (automatic),Yes,95.35,6382,No,2020-01-09 02:19:27.622834422
0325-XBFAC,Month-to-month,8,Electronic check,Yes,94.7,740.3,Yes,2021-07-07 19:17:11.638738992
4480-QQRHC,Month-to-month,8,Bank transfer (automatic),Yes,74.05,600.15,No,2020-05-11 05:03:03.016188582
0929-PECLO,Month-to-month,63,Bank transfer (automatic),Yes,89.6,5538.8,No,2021-05-11 04:35:38.937801760
3680-CTHUH,One year,60,Credit card (automatic),Yes,116.6,7049.5,No,2021-08-24 18:17:04.481681336
1202-KKGFU,Month-to-month,12,Bank transfer (automatic),No,54.2,690.5,No,2021-04-06 02:31:19.238852600
6112-KTHFQ,Month-to-month,13,Mailed check,Yes,19.3,279.3,No,2020-04-18 08:57:23.567168418
1852-XEMDW,Month-to-month,22,Mailed check,No,65.05,1427.55,No,2020-01-01 19:55:50.525418915
2462-XIIJB,Month-to-month,5,Electronic check,Yes,92.5,452.7,Yes,2021-12-04 06:48:46.214143704
4760-XOHVN,Month-to-month,1,Mailed check,No,19.45,19.45,Yes,2021-01-30 11:59:47.730758304
1820-DJFPH,Two year,72,Bank transfer (automatic),Yes,24.05,1709.15,No,2020-07-22 13:30:47.543311558
9426-SXNHE,Month-to-month,2,Bank transfer (automatic),No,18.75,53.15,No,2021-08-04 19:56:51.871627376
9068-FHQHD,Two year,40,Bank transfer (automatic),No,20.15,777.35,No,2021-10-31 05:39:14.671968192
1269-FOYWN,One year,44,Bank transfer (automatic),No,20.0,860.85,No,2020-06-09 04:08:02.590173246
9470-YFUYI,One year,71,Bank transfer (automatic),Yes,71.0,5012.1,No,2020-06-28 23:58:46.384549844
7817-BOQPW,Month-to-month,2,Electronic check,Yes,75.55,166.3,Yes,2021-11-15 14:22:19.392218120
7402-EYFXX,Month-to-month,26,Electronic check,Yes,93.6,2404.1,No,2020-02-11 17:31:03.902300482
1853-UDXBW,Month-to-month,1,Electronic check,Yes,70.0,70,Yes,2020-09-13 17:04:41.170122124
9895-VFOXH,Month-to-month,1,Mailed check,No,24.4,24.4,No,2021-11-27 12:52:33.195115024
5458-CQJTA,Two year,65,Bank transfer (automatic),Yes,74.8,4820.15,Yes,2021-04-15 03:16:06.202783296
1230-QAJDW,Month-to-month,3,Mailed check,Yes,65.25,209.9,No,2020-05-14 00:19:01.039477420
5701-ZIKJE,Month-to-month,13,Mailed check,Yes,50.55,610.75,No,2021-03-10 05:15:55.978415224
5219-YIPTK,Month-to-month,33,Electronic check,Yes,104.4,3409.6,Yes,2021-03-24 13:04:12.541891504
5032-MIYKT,Month-to-month,1,Mailed check,Yes,70.7,70.7,No,2020-12-11 03:41:52.127236580
7396-VJUZB,Month-to-month,4,Mailed check,No,45.25,155.35,No,2020-03-30 14:01:27.929565464
9717-QEBGU,Month-to-month,2,Electronic check,Yes,70.3,144,No,2021-04-04 23:07:02.266401592
5172-RKOCB,Two year,72,Credit card (automatic),Yes,108.95,7875,No,2020-07-10 15:00:33.740414654
6509-TSGWN,Month-to-month,37,Mailed check,No,26.45,911.6,No,2020-09-26 09:01:16.682760580
3540-RZJYU,Month-to-month,15,Electronic check,No,86.2,1270.2,Yes,2020-09-21 19:24:08.792956544
3178-CIFOT,One year,23,Credit card (automatic),Yes,19.65,478.1,No,2021-12-13 10:03:01.993751776
2091-MJTFX,Month-to-month,30,Credit card (automatic),No,51.2,1561.5,Yes,2021-02-19 17:48:26.787844360
4530-NDRKU,One year,42,Electronic check,Yes,19.05,761.85,No,2021-04-29 21:02:18.028969040
5985-TBABQ,One year,32,Mailed check,No,74.75,2282.95,No,2020-12-05 03:12:00.817949444
9800-ONTFE,Month-to-month,22,Bank transfer (automatic),Yes,75.8,1615.1,No,2020-04-02 09:17:25.952854302
6743-HHQPF,Month-to-month,42,Credit card (automatic),Yes,25.1,1097.15,No,2020-07-15 02:08:12.814541322
8455-HIRAQ,Month-to-month,8,Mailed check,No,44.45,369.3,No,2021-09-07 23:35:52.229480256
6616-AALSR,Two year,65,Credit card (automatic),Yes,104.3,6725.3,No,2020-07-31 11:46:05.691564896
0883-EIBTI,Month-to-month,2,Mailed check,No,19.5,31.55,Yes,2021-03-21 15:18:45.702925304
9415-ZNBSX,Two year,70,Bank transfer (automatic),Yes,89.0,6293.2,No,2021-06-26 09:14:21.914228912
4018-KJYUY,Month-to-month,22,Credit card (automatic),No,20.15,432.5,No,2021-02-08 02:46:39.431979548
0722-TROQR,Month-to-month,4,Electronic check,Yes,74.9,321.75,Yes,2020-07-16 15:30:25.049701788
7571-YXDAD,Month-to-month,2,Credit card (automatic),No,74.9,147.15,Yes,2020-02-25 05:23:29.940357853
3884-UEBXB,Two year,67,Bank transfer (automatic),No,36.15,2434.45,No,2021-12-19 15:31:50.934393632
8780-RSYYU,Month-to-month,25,Credit card (automatic),Yes,19.2,532.1,No,2020-07-11 10:56:24.265833570
5537-UXXVS,Month-to-month,20,Bank transfer (automatic),No,19.25,375.25,No,2020-02-06 05:28:36.671400170
1791-PQHBB,Month-to-month,2,Credit card (automatic),Yes,61.2,125.95,No,2020-10-26 11:30:33.229196252
8701-DGLVH,Two year,51,Mailed check,No,20.45,1042.65,No,2020-03-20 14:51:21.624538483
8741-LQOBK,Month-to-month,46,Bank transfer (automatic),No,35.05,1620.25,No,2021-07-01 16:17:51.513774496
3393-FMZPV,Month-to-month,25,Electronic check,Yes,100.25,2387.75,Yes,2021-08-10 17:57:14.365237144
8082-GHXOP,Month-to-month,13,Mailed check,No,44.0,659.35,No,2021-10-06 02:45:01.278046008
6402-ZFPPI,Month-to-month,25,Mailed check,Yes,102.8,2660.2,Yes,2020-04-16 12:06:44.884975858
0980-FEXWF,One year,26,Mailed check,No,50.35,1285.8,No,2020-11-05 08:11:10.718545868
7486-KSRVI,One year,43,Electronic check,Yes,100.0,4211.55,Yes,2021-06-01 08:49:37.335984096
3011-WQKSZ,Month-to-month,19,Electronic check,Yes,20.0,377.55,No,2021-03-10 10:14:53.609769952
8443-WVPSS,Month-to-month,10,Electronic check,Yes,99.85,990.9,Yes,2020-10-22 20:18:44.680488496
3006-XIMLN,Month-to-month,2,Bank transfer (automatic),Yes,94.2,193.8,Yes,2020-10-21 06:56:32.445328032
8218-FFJDS,Two year,72,Bank transfer (automatic),Yes,86.4,6058.95,No,2020-06-23 09:26:50.337972166
1986-PHGZF,Month-to-month,18,Credit card (automatic),Yes,58.4,964.9,No,2020-12-04 02:17:12.661175800
9965-YOKZB,Month-to-month,9,Electronic check,Yes,83.85,790.15,Yes,2021-02-19 00:22:05.078102812
0504-HHAPI,Month-to-month,27,Credit card (automatic),No,88.3,2467.75,Yes,2021-04-24 01:31:24.351036632
9360-OMDZZ,Month-to-month,24,Electronic check,Yes,94.1,2322.85,No,2020-07-13 22:43:55.842090314
6305-YLBMM,One year,69,Bank transfer (automatic),Yes,104.05,7262,Yes,2020-12-07 17:29:01.209883556
0345-XMMUG,Two year,46,Credit card (automatic),Yes,108.9,4854.3,No,2021-04-11 19:32:44.101107640
8024-XNAFQ,Two year,72,Bank transfer (automatic),Yes,107.4,7748.75,No,2020-05-11 22:29:24.725930134
3647-GMGDH,Month-to-month,22,Credit card (automatic),Yes,94.7,1914.9,Yes,2021-09-03 09:58:44.339676224
2988-GBIVW,Month-to-month,70,Electronic check,Yes,90.85,6470.1,No,2021-03-16 15:43:42.550411816
2832-SCUCO,Month-to-month,2,Electronic check,No,19.9,57.4,No,2021-12-20 03:59:15.012780456
7036-ZZKBD,Month-to-month,31,Credit card (automatic),Yes,66.4,2019.8,No,2020-07-16 13:00:56.234024424
3791-LGQCY,Month-to-month,56,Bank transfer (automatic),Yes,100.65,5688.05,Yes,2020-10-05 09:46:03.646691280
0265-PSUAE,Month-to-month,16,Bank transfer (automatic),No,100.7,1522.7,No,2020-08-14 19:34:22.255041180
0463-TXOAK,Two year,52,Credit card (automatic),No,25.6,1334.5,No,2020-08-07 15:40:13.973303040
0594-UFTUL,Month-to-month,13,Mailed check,Yes,19.85,252,No,2020-12-30 13:34:40.658903720
9509-MPYOD,One year,35,Mailed check,No,20.75,700.45,No,2020-06-21 20:04:38.102811700
9128-CPXKI,Two year,59,Electronic check,No,95.8,5655.45,No,2021-06-17 18:27:30.213007664
0129-KPTWJ,Month-to-month,72,Electronic check,Yes,94.65,6747.35,No,2021-12-25 08:33:15.796648680
8166-ZZTFS,Two year,66,Bank transfer (automatic),Yes,80.55,5265.1,Yes,2020-11-24 10:35:32.803180912
5855-EIBDE,Two year,49,Credit card (automatic),No,106.65,5174.35,No,2020-06-25 01:18:31.388809996
5365-LLFYV,Month-to-month,2,Mailed check,Yes,45.85,105.6,No,2021-05-20 00:21:28.270377728
5956-YHHRX,Month-to-month,21,Electronic check,Yes,104.35,2271.85,No,2021-10-06 07:43:58.909400736
6008-NAIXK,One year,54,Electronic check,Yes,55.45,2966.95,No,2021-07-29 02:00:38.852598688
2956-GGUCQ,Month-to-month,24,Electronic check,Yes,78.85,1772.25,Yes,2021-08-23 22:21:13.956262424
1928-BXYIV,Month-to-month,1,Electronic check,No,61.15,61.15,No,2021-04-08 09:19:53.183754616
5760-FXFVO,Month-to-month,6,Electronic check,Yes,78.95,494.95,No,2020-01-16 13:42:02.351604657
6595-COKXZ,Month-to-month,1,Mailed check,Yes,44.45,44.45,Yes,2021-07-05 17:27:35.325191704
0961-ZWLVI,One year,49,Credit card (automatic),Yes,109.2,5290.45,No,2020-05-10 06:37:43.675092302
5181-OABFK,Two year,56,Credit card (automatic),Yes,61.3,3346.8,No,2021-09-13 21:36:14.723090032
4007-NHVHI,Month-to-month,56,Electronic check,Yes,96.85,5219.65,No,2020-04-06 22:54:33.842658335
7816-VGHTO,Two year,6,Mailed check,No,40.55,217.5,No,2021-02-06 08:25:29.565464356
5871-DGTXZ,One year,32,Mailed check,No,19.8,607.7,No,2020-05-31 10:51:42.073274638
7550-WIQVA,One year,50,Electronic check,Yes,108.25,5431.4,No,2021-10-20 08:03:49.025844928
7544-ZVIKX,One year,58,Bank transfer (automatic),Yes,105.05,6004.85,No,2020-03-14 01:54:06.236864527
0016-QLJIS,Two year,65,Mailed check,Yes,90.45,5957.9,No,2020-04-07 13:51:26.736722522
7508-DQAKK,Two year,64,Credit card (automatic),Yes,86.4,5442.05,No,2021-07-25 03:20:23.856858848
5176-OLSKT,Two year,66,Bank transfer (automatic),No,66.9,4370.25,No,2021-08-12 04:49:57.784720248
9356-AXGMP,One year,38,Electronic check,Yes,110.7,4428.6,No,2020-07-27 18:04:48.327179776
3556-BVQGL,One year,20,Mailed check,Yes,20.0,416.45,No,2020-02-12 03:28:59.165009940
0362-ZBZWJ,Month-to-month,36,Electronic check,Yes,84.9,3067.2,Yes,2020-08-13 08:41:38.835558080
8979-CAMGB,One year,64,Electronic check,No,102.1,6688.1,No,2021-06-14 03:15:41.664299912
4211-MMAZN,Month-to-month,1,Mailed check,No,20.25,20.25,Yes,2021-12-05 05:14:05.555239984
7581-EBBOU,One year,60,Credit card (automatic),Yes,70.15,4224.7,No,2020-03-07 07:57:53.217835842
4274-OWWYO,Month-to-month,1,Electronic check,Yes,74.35,74.35,Yes,2020-11-11 01:12:35.580800908
5073-RZGBK,One year,50,Bank transfer (automatic),Yes,80.05,4042.2,No,2020-09-10 11:50:47.884123828
1541-ETJZO,Month-to-month,1,Mailed check,No,62.05,62.05,Yes,2021-04-12 22:57:01.073558648
2192-CKRLV,Two year,72,Electronic check,Yes,49.2,3580.95,No,2021-03-02 02:56:28.355580800
3154-HMWUU,Two year,60,Bank transfer (automatic),Yes,20.5,1198.8,No,2021-09-03 04:59:46.708321496
6119-SPUDB,Two year,46,Mailed check,No,38.25,1755.35,No,2020-05-02 06:47:44.867935246
6522-OIQSX,Two year,69,Credit card (automatic),Yes,54.95,3772.5,No,2021-12-31 11:32:35.921613176
7813-ZGGAW,Month-to-month,31,Bank transfer (automatic),Yes,96.6,2877.95,No,2021-11-13 02:34:47.815961376
8748-HFWBO,One year,19,Mailed check,No,19.9,357.7,No,2020-09-30 20:08:55.756887248
1052-QJIBV,Two year,71,Credit card (automatic),No,19.9,1397.3,No,2021-09-10 23:50:47.884123824
1319-YLZJG,Month-to-month,12,Electronic check,Yes,84.6,959.9,No,2021-11-13 17:31:40.710025560
4106-HADHQ,One year,39,Credit card (automatic),No,80.0,3182.95,Yes,2020-11-20 21:53:13.070150524
0723-FDLAY,One year,44,Bank transfer (automatic),Yes,85.25,3704.15,No,2021-11-29 17:11:38.324339672
3050-RLLXC,Two year,56,Credit card (automatic),No,81.25,4620.4,No,2020-11-24 05:36:35.171826184
9298-WGMRW,Two year,72,Bank transfer (automatic),Yes,115.5,8312.75,No,2021-05-05 16:33:11.706901448
2369-UAPKZ,Month-to-month,5,Mailed check,No,104.1,541.9,Yes,2020-08-18 08:16:41.988071568
3088-LHEFH,Month-to-month,11,Bank transfer (automatic),Yes,79.0,929.3,No,2021-08-11 08:54:07.259301336
2778-OCLGR,Month-to-month,24,Bank transfer (automatic),No,39.1,971.3,Yes,2021-05-28 02:40:55.893212152
6583-KQJLK,Month-to-month,15,Electronic check,Yes,94.65,1285.05,No,2020-08-12 05:17:21.863107072
8544-JNBOX,Two year,72,Mailed check,Yes,20.8,1521.2,No,2021-10-29 16:17:02.436807720
6681-ZSEXG,Two year,56,Credit card (automatic),No,59.5,3389.25,No,2020-05-24 16:55:29.054245952
6139-ZZRBQ,Two year,64,Bank transfer (automatic),Yes,20.05,1198.05,No,2021-07-29 16:57:31.746662880
6116-RFVHN,Month-to-month,34,Electronic check,Yes,100.45,3414.65,No,2020-02-25 02:54:01.124680488
0637-KVDLV,Month-to-month,2,Electronic check,Yes,76.5,162.45,Yes,2021-09-23 18:16:52.212439648
8884-FEEWR,One year,35,Bank transfer (automatic),No,20.6,754,No,2020-11-24 03:07:06.356148820
3125-RAHBV,One year,22,Credit card (automatic),No,20.3,467.15,No,2021-01-01 17:53:45.788128372
6633-MPWBS,Month-to-month,5,Electronic check,Yes,49.2,216.9,Yes,2021-12-07 19:31:05.947174096
0373-AIVNJ,One year,9,Mailed check,No,39.55,373,No,2021-10-12 23:10:43.112752056
8785-EPNCG,Month-to-month,11,Credit card (automatic),No,23.15,245.2,Yes,2021-05-07 13:23:50.389094008
1682-VCOIO,One year,23,Mailed check,No,20.45,481.1,No,2021-03-12 09:35:01.107639872
